class_path,version31cbo,version32cbo,version33cbo,version34cbo,version31lcom,version32lcom,version33lcom,version34lcom
stacked_tab_strip_layout.cc,1,1,1,1,0,0,0,0
undo_manager.cc,2,2,2,2,0,0,0,0
search_engine_data_type_controller.cc,0,0,0,0,0,0,0,0
pref_change_registrar_unittest.cc,0,0,0,0,0,0,0,0
kiosk_autolaunch_screen.cc,0,0,0,0,0,0,0,0
extension_info_ui.cc,0,0,0,0,0,0,0,0
values.cc,0,0,0,0,0,0,0,0
configuration_policy_pref_store_unittest.cc,0,0,0,0,1,1,1,1
service_utility_process_host.cc,4,4,4,4,0,0,0,0
mdns_api.cc,0,0,0,0,0,0,0,0
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
chrome_gtk_frame.cc,0,0,0,0,7,7,7,7
file_system_util.cc,0,0,0,0,0,0,0,0
pref_member_unittest.cc,2,2,2,2,7,7,7,7
pref_value_map.cc,1,1,1,1,0,0,0,0
media_galleries_permission_data.cc,0,0,0,0,0,0,0,0
bookmark_model_loaded_observer.cc,1,1,1,1,0,0,0,0
thread_local_storage_unittest.cc,0,0,0,0,0,0,0,0
select_file_dialog_extension_browsertest.cc,3,3,3,3,7,7,7,7
cros_language_options_handler.cc,0,0,0,0,2,2,2,1
touch_operation_unittest.cc,0,0,0,0,0,0,0,0
status_icon_menu_model.cc,2,2,2,2,0,0,0,0
shell_integration_linux.cc,1,1,1,1,12,12,12,13
safe_itunes_pref_parser_win.cc,1,1,1,1,0,0,0,0
website_settings_utils.cc,0,0,0,0,1,1,1,1
rules_registry_with_cache_unittest.cc,0,0,0,0,0,2,2,2
update_recommended_message_box.cc,1,1,1,1,0,0,0,0
search_provider.cc,5,0,6,3,2,0,4,3
search_provider.cc,5,5,6,3,2,3,4,3
search_provider.cc,5,0,6,0,2,0,4,0
search_provider.cc,5,5,6,0,2,3,4,0
search_provider.cc,0,0,6,3,0,0,4,3
search_provider.cc,0,5,6,3,0,3,4,3
search_provider.cc,0,0,6,0,0,0,4,0
search_provider.cc,0,5,6,0,0,3,4,0
extension_manifests_web_unittest.cc,1,1,1,1,1,1,1,1
jni_helper.cc,1,1,1,1,3,3,3,3
cpu.cc,0,0,0,0,0,0,0,0
memory_internals_handler.cc,1,1,1,1,0,0,0,0
screen_manager.cc,0,0,0,0,0,0,0,0
pnacl_component_installer.cc,2,2,2,1,13,13,14,0
cross_platform_sync_test.cc,1,1,1,1,9,9,8,9
imageburner_ui.cc,1,1,1,1,0,0,0,0
lock_unittest.cc,0,0,0,0,0,0,0,0
chrome_jni_registrar.cc,0,0,0,0,1,1,1,1
counting_policy_unittest.cc,0,0,0,0,0,0,0,0
constrained_web_dialog_delegate_views.cc,5,5,5,5,1,1,1,1
profile_sync_components_factory_mock.cc,3,3,3,3,0,0,0,0
login_status.cc,0,0,0,0,0,0,0,0
application_lifetime.cc,0,0,0,0,0,0,0,0
data_model_wrapper.cc,0,0,0,0,0,0,0,0
empty.cc,0,0,0,0,0,0,0,0
browser_ui_prefs.cc,0,0,0,0,0,0,0,0
installation_validator_unittest.cc,8,8,8,8,7,7,6,6
scored_history_match.cc,0,0,0,0,0,0,0,0
interactive_test_utils_win.cc,0,0,0,0,0,0,0,0
phishing_term_feature_extractor_unittest.cc,0,0,0,0,1,1,1,3
input_stream_impl.cc,2,2,2,2,2,2,2,2
wrapped_window_proc.cc,0,0,0,0,0,0,0,0
constrained_window_views.cc,5,5,2,2,4,6,5,4
file_path_watcher.cc,0,0,0,0,0,0,0,0
metadata_parser_filebase.cc,2,2,2,2,0,0,0,0
input_method_apitest_chromeos.cc,2,2,2,2,1,1,1,1
tab_restore_browsertest.cc,1,1,1,1,12,12,12,12
autotest_private_api.cc,0,0,0,0,0,0,0,0
browsing_data_quota_helper_impl.cc,3,3,3,3,0,0,0,0
tabs_event_router.cc,5,5,5,5,0,0,0,0
fileicon_source_unittest.cc,4,4,4,4,2,2,2,2
fake_user_manager.cc,0,0,0,0,0,0,0,0
extension_loading_browsertest.cc,0,0,0,0,0,0,0,0
history_browsertest.cc,2,2,2,2,24,24,24,24
tabs_interactive_test.cc,0,0,0,0,3,3,3,3
theme_syncable_service.cc,3,3,3,3,2,2,2,2
gpu_feature_checker.cc,1,1,1,1,1,1,1,1
input_stream_reader.cc,0,0,0,0,0,0,0,0
session_data_type_controller.cc,0,0,0,0,0,0,0,0
performance_monitor_ui_constants.cc,0,0,0,0,0,0,0,0
dragged_tab_controller_gtk.cc,2,2,2,2,2,2,2,2
stats_table_unittest.cc,0,0,0,0,0,0,0,0
page_action_browsertest.cc,0,0,0,0,0,0,0,0
password_generation_bubble_view.cc,2,2,2,2,0,0,0,0
dispatcher.cc,5,6,6,6,0,0,1,0
access_token_store_browsertest.cc,2,2,2,2,3,3,3,3
gcapi_omaha_experiment.cc,2,2,0,0,4,4,4,4
async_socket_io_handler_unittest.cc,1,1,1,1,5,5,5,5
resource_provider_unittest.cc,0,0,0,0,0,0,0,0
pepper_broker_message_filter.cc,2,2,2,2,0,0,0,0
bookmark_provider.cc,3,3,3,3,0,0,0,0
frame_tracker_unittest.cc,0,0,0,0,2,2,2,2
background_contents_service.cc,12,13,12,12,7,7,7,7
chrome_speech_recognition_manager_delegate.cc,1,1,1,1,0,0,0,0
in_process_view_renderer.cc,2,2,2,2,1,1,1,1
autofill_dialog_sign_in_delegate.cc,0,0,0,0,0,0,0,0
master_preferences_dummy.cc,0,0,0,0,0,0,0,0
input_method_persistence.cc,0,0,0,0,0,0,0,0
storage_api.cc,0,0,0,0,0,0,0,0
gpu_memory_buffer_factory_impl.cc,0,0,0,0,0,0,0,0
performance_logger.cc,1,1,1,1,1,1,1,1
aw_contents_io_thread_client_impl.cc,6,6,6,6,2,2,2,2
tray_session_length_limit.cc,0,0,0,0,0,0,0,0
user_wallpaper_delegate_win.cc,1,1,1,1,1,1,1,1
settings_apitest.cc,0,0,0,0,0,0,0,0
extension_messages.cc,7,5,5,6,0,0,0,0
activity_database_unittest.cc,0,0,0,0,0,0,0,0
desktop_notification_service_win.cc,1,1,1,1,0,0,0,0
bookmark_model_observer_task.cc,2,2,2,2,0,0,0,0
notification_ui_manager.cc,1,1,1,1,0,0,0,0
chrome_browser_main.cc,2,2,2,2,10,9,9,8
frame_caption_button_container_view_unittest.cc,0,0,0,0,0,0,0,0
product_unittest.cc,7,7,7,7,2,2,2,2
braille_controller_stub.cc,0,0,0,0,0,0,0,0
aw_geolocation_permission_context.cc,0,0,0,0,0,0,0,0
system_indicator_manager.cc,0,0,0,0,0,0,0,0
util.cc,0,2,2,0,9,7,7,1
util.cc,0,0,2,0,9,1,7,1
util.cc,0,0,2,0,9,11,7,1
util.cc,0,2,2,0,9,7,7,11
util.cc,0,0,2,0,9,1,7,11
util.cc,0,0,2,0,9,11,7,11
util.cc,0,2,2,2,9,7,7,7
util.cc,0,0,2,2,9,1,7,7
util.cc,0,0,2,2,9,11,7,7
util.cc,0,2,2,0,1,7,7,1
util.cc,0,0,2,0,1,1,7,1
util.cc,0,0,2,0,1,11,7,1
util.cc,0,2,2,0,1,7,7,11
util.cc,0,0,2,0,1,1,7,11
util.cc,0,0,2,0,1,11,7,11
util.cc,0,2,2,2,1,7,7,7
util.cc,0,0,2,2,1,1,7,7
util.cc,0,0,2,2,1,11,7,7
util.cc,2,2,2,0,7,7,7,1
util.cc,2,0,2,0,7,1,7,1
util.cc,2,0,2,0,7,11,7,1
util.cc,2,2,2,0,7,7,7,11
util.cc,2,0,2,0,7,1,7,11
util.cc,2,0,2,0,7,11,7,11
util.cc,2,2,2,2,7,7,7,7
util.cc,2,0,2,2,7,1,7,7
util.cc,2,0,2,2,7,11,7,7
network_screen.cc,0,0,0,0,0,0,0,0
variations_registry_syncer_win.cc,0,0,0,0,0,0,0,0
pref_proxy_config_tracker.cc,1,1,1,1,0,0,0,0
processes_apitest.cc,0,0,0,5,2,2,2,3
download_in_progress_dialog_view.cc,1,1,1,1,0,0,0,0
zoom_view.cc,1,1,1,1,0,0,0,0
memory_stubs.cc,0,0,0,0,0,0,0,0
process_info_snapshot_mac_unittest.cc,0,0,0,0,3,3,3,3
http_handler_unittest.cc,0,0,0,0,12,12,12,12
error_screen_actor.cc,0,0,0,0,0,0,0,0
metadata_parser_manager.cc,1,1,1,1,0,0,0,0
dock_info.cc,1,1,1,1,0,0,0,0
omnibox_view_views_browsertest.cc,1,1,3,3,2,2,10,10
fake_layer_tree_host_client.cc,0,0,0,0,0,0,0,0
preferences_helper.cc,0,0,0,0,1,1,1,1
omnibox_popup_contents_view.cc,1,1,1,1,0,0,0,0
operation_win.cc,0,0,0,0,0,0,0,0
probe_message.cc,0,0,0,0,0,0,0,0
user_script_slave.cc,4,5,5,5,0,0,0,0
file_errors.cc,0,0,0,0,0,0,0,0
intent_helper.cc,0,0,0,0,4,4,4,4
infobar_service.cc,1,1,1,1,1,1,1,1
component_patcher_win.cc,1,1,1,0,2,2,2,0
string_escape.cc,0,0,0,0,0,0,0,0
chrome_pages.cc,0,0,0,0,1,1,1,0
sys_info_mac.cc,0,0,0,0,0,0,0,0
env_vars.cc,0,0,0,0,0,0,0,0
certificate_viewer.cc,0,0,0,0,1,1,1,1
renderer_permissions_policy_delegate.cc,0,0,0,0,0,0,0,0
importer_list.cc,4,4,4,4,5,5,5,4
session_startup_pref_unittest.cc,1,1,1,1,11,11,11,11
sample_vector.cc,2,2,2,2,0,0,0,0
fake_file_system.cc,0,0,0,0,0,0,0,0
unpacked_installer.cc,2,2,2,2,0,0,0,0
translate_helper_browsertest.cc,2,2,2,2,13,13,13,13
test_installer.cc,3,3,3,0,0,0,0,0
glass_browser_frame_view.cc,1,1,1,1,0,0,0,0
display_info_provider.cc,0,0,0,0,0,0,0,0
incoming_task_queue.cc,0,0,0,0,0,0,0,0
networking_private_api_chromeos.cc,14,18,18,20,2,2,2,2
spellcheck_provider.cc,7,7,7,7,1,1,0,0
background_app_browsertest.cc,2,2,2,2,1,1,1,1
infobars_browsertest.cc,1,1,1,1,1,1,1,1
multi_process_lock_win.cc,2,2,2,2,0,0,0,0
test_reg_util_win.cc,0,0,0,0,0,0,0,0
titlebar_throb_animation.cc,2,2,2,2,1,1,1,1
status_unittest.cc,0,0,0,0,5,5,5,5
salsa_ui.cc,1,1,1,1,1,1,1,1
kill_posix.cc,0,0,0,0,0,0,0,0
timer_unittest.cc,7,7,7,7,29,29,31,31
content_layer_unittest.cc,0,0,0,0,0,0,0,0
frame_rate_controller_unittest.cc,0,0,0,0,0,0,0,0
bookmarks_api.cc,0,0,0,0,0,0,0,0
gdb_debug_stub_browsertest.cc,1,1,1,1,2,2,2,2
chrome_browser_field_trials_mobile.cc,0,0,0,0,0,0,0,0
configuration.cc,0,0,0,0,0,0,0,0
choose_mobile_network_ui.cc,2,2,2,2,0,0,0,0
ui_gfx_image_unittest.cc,0,0,0,0,1,1,1,1
remote_sync_operation_resolver_unittest.cc,0,0,0,0,0,0,0,0
history_quick_provider_unittest.cc,5,5,5,5,16,16,16,18
sequenced_worker_pool.cc,0,0,0,0,0,0,0,0
bookmark_utils_gtk_unittest.cc,0,0,0,0,2,2,2,2
metrics_service_browsertest.cc,2,2,2,2,4,4,4,4
base_switches.cc,0,0,0,0,0,0,0,0
message_loop.cc,0,0,0,0,0,0,0,0
testing_automation_provider_views.cc,1,1,1,1,0,0,0,0
login_browsertest.cc,7,6,6,6,7,7,7,7
android_usb_device.cc,4,4,4,4,9,11,11,11
user_cloud_policy_manager_chromeos_unittest.cc,0,0,0,0,1,1,1,1
mobile_setup_ui.cc,9,8,8,8,2,2,3,3
simple_message_box_gtk.cc,0,0,0,0,2,2,2,2
content_rules_registry_unittest.cc,0,0,0,0,0,0,0,0
activity_log_policy_unittest.cc,0,0,0,0,0,0,0,0
content_settings_api_constants.cc,0,0,0,0,0,0,0,0
infobar_delegate.cc,2,2,2,2,0,0,0,0
usb_device_permission_unittest.cc,0,0,0,0,0,0,0,0
memory_mapped_file_posix.cc,0,0,0,0,0,0,0,0
taskbar_decorator_win.cc,0,0,0,0,0,0,0,0
desktop_notification_service_unittest.cc,1,1,1,1,2,2,1,1
managed_user_settings_service.cc,9,9,9,7,4,4,4,4
user_actions_ui_handler.cc,1,1,1,1,0,0,0,0
tray_vpn.cc,2,2,2,2,0,0,0,0
file_path_watcher_linux.cc,0,0,0,0,0,0,0,0
certificate_viewer_ui.cc,1,1,1,1,0,0,0,0
global_error.cc,1,2,2,2,0,0,0,0
app_restore_service.cc,4,4,4,4,0,0,0,0
test_metro_viewer_process_host.cc,0,0,0,0,0,0,0,0
download_request_infobar_delegate.cc,1,1,1,1,0,0,0,0
select_file_dialog_extension.cc,3,3,3,3,0,0,0,0
utf_string_conversion_utils.cc,0,0,0,0,0,0,0,0
typed_url_data_type_controller.cc,0,0,0,0,0,0,0,0
external_provider_impl.cc,0,0,0,0,0,0,0,0
adb_web_socket.cc,1,1,1,1,0,0,0,0
user_action_handler.cc,1,1,1,1,1,1,1,1
system_info_ui.cc,2,2,2,6,0,0,0,0
aw_render_view_host_ext.cc,0,0,0,0,0,0,0,0
mtp_device_task_helper.cc,1,1,1,1,2,2,2,2
webrtc_log_uploader.cc,1,1,1,1,0,0,0,0
login_prompt.cc,7,7,7,8,5,5,5,5
common_param_traits.cc,0,0,0,0,0,0,0,0
worker_pool.cc,0,0,0,0,0,0,0,0
worker_pool.cc,0,0,0,0,0,0,0,0
worker_pool.cc,0,0,0,0,0,0,0,0
worker_pool.cc,0,0,0,0,0,0,0,0
background_mode_manager_gtk.cc,2,2,2,2,2,2,2,2
content_setting_image_view.cc,1,1,1,1,1,1,1,1
safe_numerics_unittest.cc,0,0,0,0,0,0,0,0
google_url_tracker_factory.cc,1,1,1,1,0,0,0,0
aw_pref_store.cc,1,1,1,1,0,0,0,0
dom_activity_logger.cc,0,2,2,2,0,0,0,0
hung_window_detector.cc,1,1,1,1,0,0,0,0
avatar_menu_button.cc,1,1,1,1,1,1,1,1
sparse_histogram.cc,3,3,3,3,0,0,0,0
device_manager.cc,2,2,2,2,0,0,0,0
tray_audio.cc,0,0,0,0,0,0,0,0
chrome_paths.cc,1,1,1,1,0,0,0,0
enrollment_dialog_view.cc,0,0,0,0,0,0,0,0
bluetooth_pairing_ui.cc,2,2,2,2,0,0,0,0
local_file_sync_service.cc,1,1,1,1,0,0,0,0
internet_options_handler.cc,0,0,0,0,0,0,0,0
sample_vector_unittest.cc,2,2,2,2,0,0,0,0
safe_browsing_store_unittest.cc,0,0,0,0,8,8,8,8
plugin_finder_unittest.cc,2,2,2,2,1,1,1,1
drag_window_resizer_unittest.cc,0,0,0,0,0,0,0,0
sockets_udp_api.cc,0,0,0,0,0,0,0,0
saved_files_service_factory.cc,0,0,0,0,0,0,0,0
info_private_apitest.cc,0,0,0,0,1,1,1,1
thread_local_storage_win.cc,1,1,1,0,3,3,3,1
media_galleries_handler.cc,2,2,2,2,2,2,2,2
media_galleries_handler.cc,2,0,2,2,2,0,2,2
media_galleries_handler.cc,2,2,2,0,2,2,2,0
media_galleries_handler.cc,2,0,2,0,2,0,2,0
media_galleries_handler.cc,0,2,2,2,0,2,2,2
media_galleries_handler.cc,0,0,2,2,0,0,2,2
media_galleries_handler.cc,0,2,2,0,0,2,2,0
media_galleries_handler.cc,0,0,2,0,0,0,2,0
x509_certificate_model.cc,0,0,0,0,0,0,0,0
workspace_event_handler.cc,0,0,0,0,0,0,0,0
power_monitor_test_base.cc,0,0,0,0,0,0,0,0
kiosk_app_update_service.cc,0,0,0,0,0,0,0,0
sql_handler.cc,0,0,0,0,0,0,0,0
content_settings_details.cc,1,1,1,1,0,0,0,0
frontend_data_type_controller_mock.cc,0,0,0,0,0,0,0,0
browser_unittest.cc,3,4,4,4,1,2,2,2
builtin_provider_unittest.cc,1,1,1,1,4,4,4,6
content_settings_browsertest.cc,12,12,12,12,32,32,32,33
shell.cc,0,0,0,0,0,0,0,0
atomicops_unittest.cc,0,0,0,0,13,13,13,13
bidi_checker_web_ui_test.cc,6,6,6,6,66,66,66,66
syslog_parser.cc,0,0,0,0,0,0,0,0
page_actions_custom_bindings.cc,0,0,0,0,0,0,0,0
tray_network.cc,2,2,2,2,0,0,0,0
profile_oauth2_token_service.cc,1,2,3,1,4,4,1,0
web_request_api_constants.cc,0,0,0,0,0,0,0,0
local_discovery_ui_browsertest.cc,0,0,0,0,0,4,4,4
extensions_ui.cc,0,0,0,0,0,0,0,0
profile_policy_connector_stub.cc,0,0,0,0,0,0,0,0
notifications_api.cc,0,0,0,0,0,0,0,0
password_model_associator.cc,0,0,0,0,0,0,0,9
geolocation_infobar_delegate.cc,1,1,1,1,0,1,1,1
alias.cc,0,0,0,0,0,0,0,0
proxy_api.cc,0,0,0,0,0,0,0,0
wrench_menu_model_unittest.cc,4,4,4,4,3,3,3,3
invert_bubble_prefs.cc,0,0,0,0,0,0,0,0
mock_nacl_gdb.cc,0,0,0,0,1,1,1,1
signin_ui_util.cc,0,0,0,0,0,0,0,0
binding_generating_native_handler.cc,0,0,0,0,0,0,0,0
file_path.cc,0,0,0,0,1,1,1,1
gdata_contacts_service_stub.cc,0,0,0,0,0,0,0,0
terminal_private_apitest.cc,1,1,1,1,1,1,1,1
render_view_context_menu_browsertest_util.cc,1,1,1,1,0,0,0,0
debug_border_draw_quad.cc,0,0,0,0,0,0,0,0
spelling_service_client.cc,1,1,1,1,0,0,0,0
runtime_api.cc,1,1,2,2,0,0,0,0
query_parser.cc,4,4,4,4,5,5,5,5
extension_function_util.cc,0,0,0,0,0,0,0,0
layer_updater.cc,0,0,0,0,0,0,0,0
sync_client.cc,0,0,0,0,0,0,0,0
cookie_info_view.cc,1,1,1,1,0,0,0,0
resource_metadata_storage_unittest.cc,0,0,0,0,0,0,0,0
template_url_service.cc,5,5,3,3,8,8,7,7
bookmark_utils.cc,0,0,1,1,0,0,5,6
bookmark_utils.cc,0,1,1,1,0,4,5,6
bookmark_utils.cc,0,0,1,0,0,0,5,0
bookmark_utils.cc,0,1,1,0,0,4,5,0
bookmark_utils.cc,1,0,1,1,4,0,5,6
bookmark_utils.cc,1,1,1,1,4,4,5,6
bookmark_utils.cc,1,0,1,0,4,0,5,0
bookmark_utils.cc,1,1,1,0,4,4,5,0
sessions_sync_perf_test.cc,1,1,1,1,6,6,6,6
bookmark_test_helpers.cc,1,1,1,1,1,1,1,1
captive_portal_service.cc,0,0,0,0,0,0,0,0
display_options_handler.cc,1,1,1,1,0,0,0,0
extension_context_menu_browsertest.cc,6,6,6,6,13,13,13,13
global_menu_bar_x11.cc,1,1,1,1,1,1,1,1
key_converter_unittest.cc,0,0,0,0,22,22,22,22
crx_installer.cc,1,1,0,0,1,1,1,0
saved_files_service.cc,0,0,0,0,0,0,0,0
resource_request_policy.cc,0,0,0,0,0,0,0,0
network_property_ui_data.cc,0,0,0,0,0,0,0,0
scoped_app_gl_state_restore.cc,0,0,0,0,0,0,0,0
gpu_browsertest.cc,0,0,0,0,1,1,1,1
signin_global_error.cc,2,2,2,2,0,0,0,0
promo_resource_service.cc,2,2,2,2,3,3,3,3
fake_picture_pile_impl.cc,0,0,0,0,0,0,0,0
tab_util.cc,3,3,3,3,0,0,0,0
spellcheck_provider_mac_unittest.cc,1,1,1,1,4,4,4,4
zoom_bubble_view_browsertest.cc,8,7,7,7,12,10,10,10
component_patcher.cc,1,1,1,0,2,2,2,0
murmurhash3_util_unittest.cc,0,0,0,0,0,0,0,0
bookmark_model_sql_handler_unittest.cc,0,0,0,0,0,0,0,0
message_pump.cc,0,0,0,0,0,0,0,0
icons_handler.cc,0,0,0,0,0,0,0,0
event_trace_provider_unittest.cc,2,2,2,2,7,7,7,7
serial_connection_posix.cc,0,0,0,0,0,0,0,0
login_ui_service_factory.cc,1,1,1,1,0,0,0,0
util_constants.cc,0,0,0,0,0,0,0,0
url_info.cc,3,3,3,3,0,0,0,0
managed_mode_handler.cc,0,0,0,0,0,0,0,0
aw_quota_manager_bridge.cc,0,0,0,0,0,0,0,0
ssl_add_certificate_android.cc,0,0,0,0,0,0,0,0
mock_owner_key_util.cc,0,0,0,0,0,0,0,0
stats_options_handler.cc,0,0,0,0,1,1,1,0
autofill_cc_infobar_delegate.cc,0,0,0,0,0,0,0,0
profile.cc,2,2,2,2,0,0,0,0
remote_debugging_server.cc,1,1,1,1,0,0,0,0
bookmarks_sync_perf_test.cc,1,1,1,1,19,16,16,19
first_run_dialog.cc,1,1,1,2,1,1,0,0
first_run_dialog.cc,1,1,1,1,1,1,0,0
webrequest_constants.cc,0,0,0,0,0,0,0,0
picture_layer_tiling_set_unittest.cc,0,0,0,0,0,0,0,0
metro.cc,0,0,0,0,0,0,0,0
raster_worker_pool_perftest.cc,0,0,0,0,0,0,0,0
update_recommended_dialog.cc,1,1,1,1,0,0,0,0
extension_keybinding_registry_gtk.cc,2,2,2,2,0,0,0,0
delegated_renderer_layer_impl.cc,0,0,0,0,0,0,0,0
copy_reg_key_work_item_unittest.cc,2,2,2,2,6,6,6,6
delete_after_reboot_helper_unittest.cc,1,1,1,1,3,3,3,3
browser_permissions_policy_delegate_unittest.cc,0,0,0,0,0,0,0,0
create_profile_handler.cc,0,0,0,0,0,0,0,0
change_list_processor.cc,0,0,0,0,0,0,0,0
panel_mouse_watcher_unittest.cc,2,2,2,2,1,1,1,1
lazy_instance_unittest.cc,5,5,5,5,4,4,4,4
process_win.cc,0,0,0,0,0,0,0,0
feedback_sender_unittest.cc,0,0,0,0,0,0,0,0
proxy_config_dictionary.cc,1,1,1,1,0,0,0,0
slide_animator_gtk.cc,1,1,1,1,1,1,1,1
safe_browsing_resource_throttle.cc,1,1,1,1,0,0,0,0
privet_url_fetcher.cc,0,0,0,0,0,0,0,0
gtk_chrome_shrinkable_hbox.cc,0,0,0,0,18,18,17,17
location_manager.cc,0,0,0,0,0,0,0,0
dns_probe_runner_unittest.cc,3,3,3,3,0,0,0,0
content_settings_store_unittest.cc,0,0,0,0,0,0,0,0
layer_tree_host_unittest_picture.cc,0,0,0,0,0,0,0,0
cloud_print_policy_browsertest.cc,1,1,1,1,2,2,2,2
get_file_for_saving_operation.cc,0,0,0,0,0,0,0,0
extension_warning_badge_service_unittest.cc,0,0,0,0,0,0,0,0
prerender_histograms.cc,1,1,1,1,0,0,0,0
load_complete_listener.cc,1,1,1,1,0,0,0,0
icon_loader_win.cc,1,1,1,1,0,0,0,0
command_line.cc,2,2,2,2,5,5,5,5
infobar_background.cc,1,1,1,1,0,0,0,0
leveldb_value_store_unittest.cc,0,0,0,0,2,2,2,2
aw_login_delegate.cc,2,2,2,2,0,0,0,0
local_safebrowsing_test_server.cc,1,1,1,1,0,0,0,0
extension_context_menu_model_unittest.cc,0,0,0,0,0,0,0,0
base_session_service.cc,2,2,2,2,3,3,3,3
password_manager_browsertest.cc,2,2,2,2,9,10,15,19
touch_log_source.cc,0,0,0,0,1,1,1,1
bubble.cc,0,0,0,0,0,0,0,0
tray_accessibility_browsertest.cc,0,0,0,0,1,1,1,1
first_run_browsertest.cc,2,2,2,3,6,6,6,8
first_run_browsertest.cc,2,2,2,0,6,6,6,0
content_settings_unittest.cc,0,0,0,0,0,0,0,0
crash_restore_browsertest.cc,0,0,0,0,0,0,0,0
activity_status_unittest.cc,0,0,0,0,0,0,0,0
translate_browsertest.cc,2,2,2,2,6,6,6,6
download_query.cc,3,3,3,3,28,28,28,28
tray_user.cc,0,0,0,0,0,1,1,1
document_custom_bindings.cc,0,0,0,0,0,0,0,0
sxs_linux.cc,0,0,0,0,2,2,2,2
drive_file_sync_service.cc,1,1,1,1,0,0,0,0
bookmark_ui_utils_unittest.cc,0,0,0,0,2,2,2,4
adview_guest.cc,2,2,2,2,0,0,0,0
web_apps.cc,5,5,5,5,0,0,0,0
plugin_installer_observer.cc,2,2,2,2,0,0,0,0
error_messages.cc,0,0,0,0,0,0,0,0
instant_test_utils.cc,1,1,1,1,1,1,1,1
test_web_graphics_context_3d.cc,1,1,1,0,0,0,0,0
visit_database.cc,0,0,0,0,0,0,0,0
set_reg_value_work_item_unittest.cc,2,2,2,2,5,5,5,5
tray_bluetooth.cc,0,0,0,0,0,0,0,0
discardable_memory_android.cc,1,0,0,0,0,0,0,0
setup_util.cc,0,0,0,0,0,0,0,0
profile_sync_service_session_unittest.cc,5,5,5,5,1,1,1,1
device_cloud_policy_store_chromeos_unittest.cc,0,0,0,0,0,0,0,0
proxy_resolution_service_provider_unittest.cc,0,0,0,0,0,0,0,0
channel_info.cc,1,1,1,1,4,4,4,4
content_settings_observer_unittest.cc,1,1,1,1,1,1,1,1
lap_timer.cc,0,0,0,0,0,0,0,0
fake_content_layer_client.cc,0,0,0,0,0,0,0,0
top_sites_impl.cc,2,2,2,2,0,0,0,0
app_background_page_apitest.cc,2,2,2,4,10,10,10,14
session_types_unittest.cc,1,1,1,1,8,8,6,6
picture_layer_impl_unittest.cc,2,1,1,0,4,6,10,0
browser_action_overflow_menu_controller.cc,1,1,1,1,0,0,0,0
yuv_video_draw_quad.cc,0,0,0,0,0,0,0,0
feedback_sender.cc,0,0,0,0,0,0,0,0
content_settings_rule_unittest.cc,0,0,0,0,0,0,0,0
system_menu_model_delegate.cc,1,1,1,1,0,0,0,0
kill_mac.cc,0,0,0,0,0,0,0,0
iframe_source_unittest.cc,2,2,2,2,4,4,4,4
net_util.cc,2,2,2,2,2,1,1,1
aw_render_process_observer.cc,0,0,0,0,0,0,0,0
browsing_data_server_bound_cert_helper_unittest.cc,1,1,1,1,3,3,3,3
file_watcher.cc,0,0,0,0,0,0,0,0
itunes_file_util.cc,0,0,0,0,0,0,0,0
omnibox_controller_unittest.cc,1,1,1,1,1,1,1,1
system_menu_model_builder.cc,1,1,1,1,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
pref_names.cc,0,0,0,0,0,0,0,0
cloud_print_token_store_unittest.cc,0,0,0,0,0,0,0,0
stats_table.cc,0,0,0,0,0,0,0,0
prerender_browsertest.cc,6,6,6,6,1,1,1,1
navigation_observer.cc,2,2,2,2,0,0,0,0
software_renderer_unittest.cc,0,0,0,0,0,0,0,0
content_settings_handler.cc,2,1,1,1,10,10,10,9
download_danger_prompt_browsertest.cc,1,1,1,1,2,2,2,2
browser_iterator.cc,0,0,0,0,0,0,0,0
shortcut_manager.cc,2,2,2,2,2,2,2,2
volume_manager_unittest.cc,0,0,0,0,0,0,0,0
imported_media_gallery_registry.cc,3,6,6,6,9,11,11,11
shared_memory_android.cc,0,0,0,0,0,0,0,0
chrome_security_exploit_browsertest.cc,1,1,1,1,1,1,1,1
process_info_snapshot_mac.cc,1,1,1,1,5,5,5,5
configuration_policy_handler_unittest.cc,0,0,0,0,0,0,0,0
xdg_util_unittest.cc,0,0,0,0,0,0,0,0
gesture_prefs_observer_factory_aura.cc,2,2,2,2,1,1,1,1
menu_manager.cc,2,2,2,2,0,0,0,0
upload_data_presenter.cc,5,5,5,5,1,1,1,1
chrome_pref_service_factory.cc,1,1,1,5,2,2,2,9
settings_namespace.cc,0,0,0,0,0,0,0,0
theme_source_unittest.cc,1,1,1,1,3,3,3,3
